510.204081632653,0.391,0.43415235292355936,2.2238680357608898
519.75051975052,0.45413924015771734,0.562,2.4877171683347745
529.100529100529,0.499,0.6612968115917334,2.585848507283311
546.448087431694,0.5630220072314979,0.797,2.6263874091096073
561.797752808989,0.598,0.8490764107243254,2.5895285537519994
580.046403712297,0.6116603410291567,0.879,2.5933185867656503
599.520383693046,0.619,0.8859097214278454,2.578778673062828
621.890547263682,0.6222414087759526,0.89,2.57429305456528
647.668393782383,0.625,0.8938664638733393,2.5711839716477196
675.675675675676,0.629372381924521,0.897,2.561116580814959
707.213578500707,0.635,0.9001265274674056,2.54676915226972
741.839762611276,0.6445946334432643,0.903,2.5184912131184642
780.03120124805,0.652,0.9060040263024964,2.4984274382079805
825.082508250825,0.6526017831461589,0.9079999999999999,2.4998901556372912
875.656742556918,0.653,0.9041518942306301,2.491750087548873
